sys.exec.out.time {s},rt.dcs.servo[0].tl_trq_cmd {N.m},rt.dcs.mot_pos_msr[0] {cm},rt.sdts_data.dcs_to_simhost.hold {--}
53.633,0.5845,90.00028016,0
53.634,0.584,90.00028016,0
53.635,0.5835,90.00028016,0
53.636,0.583,90.00028016,0
53.637,0.5825,90.00028016,0
53.638,0.582,90.00028016,0
53.639,0.5815,90.00028016,0
53.64,0.581,90.00028016,0
53.641,0.5805,90.00028016,0
53.642,0.58,90.00028016,0
53.643,0.5795,90.00028016,0
53.644,0.579,90.00028016,0
53.645,0.5785,90.00028016,0
53.646,0.578,90.00028016,0
53.647,0.5775,90.00028016,0
53.648,0.577,90.00028016,0
53.649,0.5765,90.00028016,0
53.65,0.576,90.00028016,0
53.651,0.5755,90.00028016,0
53.652,0.575,90.00028016,0
53.653,0.5745,90.00028016,0
53.654,0.574,90.00028016,0
53.655,0.5735,90.00028016,0
53.656,0.573,90.00028016,0
53.657,0.5725,90.00028016,0
53.658,0.572,90.00028016,0
53.659,0.5715,90.00028016,0
53.66,0.571,90.00028016,0
53.661,0.5705,90.00028016,0
53.662,0.57,90.00028016,0
53.663,0.5695,90.00028016,0
53.664,0.569,90.00028016,0
53.665,0.5685,90.00028016,0
53.666,0.568,90.00028016,0
53.667,0.5675,90.00028016,0
53.668,0.567,90.00028016,0
53.669,0.5665,90.00028016,0
53.67,0.566,90.00028016,0
53.671,0.5655,90.00028016,0
53.672,0.565,90.00028016,0
53.673,0.5645,90.00028016,0
53.674,0.564,90.00028016,0
53.675,0.5635,90.00028016,0
53.676,0.563,90.00028016,0
53.677,0.5625,90.00028016,0
53.678,0.562,90.00028016,0
53.679,0.5615,90.00028016,0
53.68,0.561,90.00028016,0
53.681,0.5605,90.00028016,0
53.682,0.56,90.00028016,0
53.683,0.5595,90.00028016,0
53.684,0.559,90.00028016,0
53.685,0.5585,90.00028016,0
53.686,0.558,90.00028016,0
53.687,0.5575,90.00028016,0
53.688,0.557,90.00028016,0
53.689,0.5565,90.00028016,0
53.69,0.556,90.00028016,0
53.691,0.5555,90.00028016,0
53.692,0.555,90.00028016,0
53.693,0.5545,90.00028016,0
53.694,0.554,90.00028016,0
53.695,0.5535,90.00028016,0
53.696,0.553,90.00028016,0
53.697,0.5525,90.00028016,0
53.698,0.552,90.00028016,0
53.699,0.5515,90.00028016,0
53.7,0.551,90.00028016,0
53.701,0.5505,90.00028016,0
53.702,0.55,90.00028016,0
53.703,0.5495,90.00028016,0
53.704,0.549,90.00028016,0
53.705,0.5485,90.0002792,0
53.706,0.548,90.0002792,0
53.707,0.5475,90.00028016,0
53.708,0.547,90.00028016,0
53.709,0.5465,90.00028016,0
